Attrition,DailyRate,Education,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobSatisfaction,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,YearsSinceLastPromotion,Research & Development,Life Sciences,Marketing,Medical,Other,Technical Degree,Travel_Rarely,Male,Human Resources,Laboratory Technician,Manager,Manufacturing Director,Research Director,Research Scientist,Sales Representative,Married,Single,within 10km,>10km,old,avg_work_years
0,1111,1,1395,2,61,3,4,19293,6,13,1,0,8,2,4,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1.3333333333333333
0,499,1,1396,3,36,3,2,20497,0,13,1,3,4,3,2,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0
0,1485,2,1397,3,71,3,3,3449,3,21,2,1,13,2,3,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4.333333333333333
0,1372,1,1399,1,93,4,3,12477,2,11,2,0,6,3,2,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,3.0
0,322,2,1401,4,59,4,3,9731,2,11,2,1,24,3,2,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,12.0
0,930,3,1402,1,73,2,3,20003,1,14,1,0,20,3,1,7,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,20.0
0,205,3,1403,4,98,2,4,7100,1,11,4,0,6,3,3,2,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,6.0
1,135,4,1405,4,51,3,3,25681,1,13,4,0,8,2,3,2,7,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,8.0
0,683,1,1407,1,36,2,4,4050,0,12,4,0,5,2,3,3,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0.0
0,1147,3,1408,3,31,3,1,16616,0,14,3,1,21,5,3,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0.0
0,258,4,1409,3,54,3,1,17363,9,13,3,0,12,2,1,4,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1.3333333333333333
0,1462,3,1411,1,94,3,3,19106,4,18,1,0,8,6,3,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,2.0
0,200,2,1412,3,60,3,4,19944,2,11,3,0,10,2,3,2,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,5.0
0,949,3,1415,1,81,3,4,4910,4,11,2,1,7,2,2,2,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1.75
0,652,3,1417,3,100,4,1,23577,0,12,4,0,8,2,3,7,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0.0
0,332,3,1419,2,51,2,1,9769,1,13,1,0,10,3,2,9,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,10.0
1,1475,2,1420,1,97,2,1,22710,3,20,1,0,20,2,3,3,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,6.666666666666667
1,337,1,1421,3,84,3,4,22930,0,12,1,0,9,1,3,7,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
0,971,3,1422,4,54,3,4,5652,6,19,4,0,29,3,2,7,12,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,4.833333333333333
0,1055,3,1423,4,76,3,1,22456,3,21,3,1,32,3,3,8,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10.666666666666666
0,1136,4,1424,2,81,4,4,12414,2,13,4,2,31,4,4,7,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,15.5
0,1174,4,1425,1,99,3,2,20763,3,16,4,0,15,3,3,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0
1,667,4,1427,2,50,1,3,16154,1,12,2,0,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0
0,855,4,1428,4,73,3,1,12761,7,14,2,2,8,3,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.1428571428571428
0,182,5,1430,1,93,3,2,8847,3,11,3,0,9,3,4,2,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,3.0
0,560,4,1431,4,91,3,1,20284,5,14,3,2,10,2,3,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0
1,202,3,1433,1,34,2,2,22262,1,12,3,0,1,3,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1.0
0,1377,1,1434,2,91,3,1,7679,0,14,2,0,6,3,4,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0.0
0,172,4,1435,1,37,2,4,22604,1,16,3,0,10,2,2,4,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,10.0
0,329,4,1436,3,98,2,1,13494,4,13,1,2,11,3,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2.75
0,465,3,1438,1,74,3,4,10205,7,12,3,1,17,2,2,5,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,2.4285714285714284
1,383,2,1439,1,68,2,1,15182,3,12,1,0,6,2,3,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,2.0
0,1413,2,1440,3,84,4,3,25470,0,14,1,0,7,2,1,5,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0.0
0,1255,2,1441,1,90,3,1,10494,2,22,4,1,5,3,4,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,2.5
0,359,4,1443,1,82,3,3,26703,3,19,2,2,26,2,4,17,5,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,8.666666666666666
0,1476,1,1445,4,42,3,3,15211,1,12,3,2,5,3,3,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,5.0
0,601,5,1446,4,97,3,4,23343,4,12,3,1,7,3,2,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1.75
0,401,3,1447,4,86,2,2,3708,5,17,1,1,7,2,2,4,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1.4
0,1283,5,1448,2,90,4,3,5561,2,12,1,0,7,5,2,2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,3.5
0,663,4,1449,3,81,3,3,23099,3,11,3,2,11,2,4,7,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3.6666666666666665
0,326,2,1453,1,31,3,4,8386,1,18,1,1,13,5,3,7,9,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,13.0
1,377,3,1457,1,52,3,4,15986,4,11,1,1,28,1,4,7,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,7.0
1,592,3,1458,1,54,2,1,17181,2,23,2,0,11,2,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5.5
1,1445,5,1459,3,100,4,2,8931,1,11,1,0,10,2,3,8,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10.0
0,1038,3,1460,2,95,1,1,19863,2,18,2,1,24,2,3,7,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,12.0
0,1398,2,1461,4,96,4,2,24609,9,18,4,0,8,3,3,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0.8888888888888888
1,523,3,1464,2,94,3,4,21081,6,13,3,1,7,2,1,2,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1.1666666666666667
0,1448,3,1465,2,55,3,4,14720,4,18,4,2,10,4,4,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,2.5
0,1221,3,1466,3,96,3,1,24795,4,11,1,3,15,3,3,2,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,3.75
1,1107,4,1467,1,52,3,3,3072,1,15,4,0,2,0,3,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2.0
0,218,1,1468,4,55,2,2,25178,2,11,3,1,16,5,3,8,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,8.0
0,866,3,1469,4,84,3,1,23490,0,18,4,0,6,4,3,4,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0.0
0,981,3,1471,3,90,2,3,7973,3,14,4,0,7,5,3,2,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,2.3333333333333335
0,447,3,1472,4,39,4,2,19764,4,12,2,0,35,2,2,8,8,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,8.75
0,1495,4,1473,1,96,3,3,21534,2,14,2,1,20,0,2,2,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,10.0
0,896,3,1474,3,68,3,3,8045,2,14,3,1,8,3,4,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,4.0
0,1467,3,1475,4,49,3,2,21158,1,13,3,0,6,3,2,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,6.0
0,430,3,1477,4,54,3,1,17456,0,14,1,2,5,2,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0
0,1326,3,1478,4,81,1,1,15891,3,18,4,0,15,2,3,9,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0
0,1358,1,1479,4,96,3,3,2939,8,15,3,2,4,2,2,1,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0.5
0,748,2,1480,1,74,3,4,16458,1,13,3,0,12,3,3,9,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,12.0
0,383,5,1481,1,79,3,3,9282,7,12,3,1,11,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.5714285714285714
0,990,3,1482,3,64,3,3,7152,1,13,2,2,1,2,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1.0
0,405,2,1483,2,93,4,3,2721,0,24,1,1,13,2,2,9,2,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0.0
0,1490,4,1484,3,35,3,2,20948,3,14,2,2,29,3,3,7,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,9.666666666666666
0,829,3,1485,2,71,3,1,11929,7,14,4,2,16,3,2,8,6,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.2857142857142856
1,1496,3,1486,1,92,3,3,15747,3,15,4,1,5,3,4,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.6666666666666667
1,115,3,1487,1,51,3,2,17485,5,11,1,0,7,4,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.4
1,790,4,1489,1,40,2,2,7815,0,23,3,0,16,2,4,9,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
0,660,1,1492,4,76,3,3,16192,1,13,1,1,1,3,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1.0
1,381,3,1494,2,89,3,1,16998,2,11,3,0,4,2,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,2.0
0,830,2,1495,4,78,3,2,7103,1,13,3,1,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1.0
0,1193,1,1496,2,86,3,3,19719,5,18,2,0,16,2,2,2,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,3.2
0,1246,3,1497,3,77,2,3,23757,1,14,3,2,10,3,3,7,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,10.0
0,330,3,1499,3,46,3,3,15428,0,21,1,1,6,3,4,3,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
0,1229,4,1501,4,30,3,3,16143,0,16,2,0,4,2,3,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0.0
0,1099,4,1502,1,82,2,2,8192,8,11,4,0,8,5,3,4,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1.0
0,571,3,1503,3,78,3,3,24200,3,17,3,1,11,4,2,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,3.6666666666666665
1,289,2,1504,3,38,2,1,5355,7,11,3,0,8,2,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1.1428571428571428
0,1423,3,1506,1,72,2,3,12530,1,14,4,1,1,2,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0
0,467,3,1507,3,55,3,1,11827,0,14,4,0,5,5,3,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.0
0,271,2,1509,3,43,2,1,23070,4,25,1,1,10,3,3,2,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,2.5
0,410,1,1513,4,97,3,2,4668,0,13,3,3,4,3,3,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
0,1083,1,1514,3,96,1,2,3173,1,14,2,2,8,2,2,6,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,8.0
0,516,5,1515,4,69,3,3,22049,2,17,1,0,14,6,3,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,7.0
0,495,3,1516,3,64,3,4,21072,2,25,2,0,10,5,4,2,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,5.0
0,1050,4,1520,2,87,3,4,24456,3,20,1,1,26,2,3,9,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,8.666666666666666
1,224,4,1522,1,100,2,1,7568,6,13,3,0,11,2,1,7,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1.8333333333333333
0,136,3,1523,4,32,3,1,22074,3,13,3,1,24,1,4,6,14,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,8.0
0,1089,3,1525,2,32,3,2,9150,4,18,4,0,9,3,3,0,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,2.25
0,228,3,1527,3,51,3,2,11380,8,12,4,1,23,2,4,12,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2.875
0,1029,3,1529,4,91,2,2,21195,1,19,4,0,11,3,1,8,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,11.0
0,507,1,1533,1,97,3,3,24812,0,14,2,0,5,2,3,3,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0.0
1,676,4,1534,4,86,3,1,21831,3,14,2,0,15,3,1,4,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,5.0
0,971,3,1535,4,64,2,3,12288,1,14,4,0,10,3,3,9,8,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,10.0
1,561,3,1537,4,33,3,3,4156,1,12,1,0,7,2,1,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7.0
0,333,5,1539,3,88,1,4,24450,1,13,4,0,32,2,3,6,13,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,32.0
0,1440,2,1541,2,55,3,3,4944,0,25,2,1,12,4,3,10,5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0.0
0,1210,3,1542,3,68,2,2,24052,4,14,2,1,4,3,3,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1.0
0,674,3,1543,1,47,3,4,3031,1,17,1,0,10,2,3,8,3,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,10.0
0,441,1,1544,3,39,1,1,7288,3,13,3,1,9,3,3,7,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3.0
0,575,3,1545,4,44,2,2,24152,1,13,4,0,5,2,3,3,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,5.0
0,950,3,1546,4,97,3,4,4585,4,20,4,1,8,3,3,4,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,2.0
0,288,3,1547,4,40,3,4,18611,2,14,3,1,24,3,1,8,13,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,12.0
0,1342,2,1548,1,47,3,1,19345,0,12,4,0,9,5,4,4,7,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0
0,589,4,1549,2,79,3,3,22949,1,12,2,1,15,3,3,14,5,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,15.0
0,898,2,1550,3,38,3,4,17381,1,21,4,0,21,2,3,7,7,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,21.0
0,350,2,1551,3,57,2,1,10036,0,14,2,3,2,3,3,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0.0
0,1142,2,1552,4,72,3,4,8841,3,18,3,0,8,2,3,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.6666666666666665
0,538,4,1553,1,66,3,2,20933,1,12,1,3,10,4,3,8,7,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,10.0
0,1402,4,1554,2,98,2,3,26204,0,23,1,2,6,5,3,3,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0.0
0,824,2,1555,4,67,2,2,15624,3,12,1,1,12,2,3,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,4.0
0,1157,4,1556,3,70,3,4,17001,3,21,4,0,7,3,2,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,2.3333333333333335
0,492,4,1557,3,96,3,3,13693,8,14,3,1,18,2,3,7,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2.25
0,598,3,1558,3,91,4,3,22376,6,18,1,2,5,2,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0.8333333333333334
0,1242,4,1560,1,46,3,1,10589,2,13,4,1,8,6,1,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,4.0
1,740,3,1562,2,64,2,1,5323,1,11,4,1,10,4,3,8,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,10.0
0,888,4,1563,3,71,3,3,14814,3,11,3,0,10,2,3,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,3.3333333333333335
0,992,3,1564,4,68,2,1,21731,1,19,2,0,3,3,3,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,3.0
0,1288,4,1568,3,33,3,2,17799,3,12,2,1,9,3,3,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,3.0
1,104,3,1569,1,69,3,1,26619,1,12,4,1,1,2,3,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
1,607,5,1572,3,78,2,4,14618,0,16,2,1,34,4,3,7,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.0
1,903,3,1573,3,81,3,2,7653,4,11,1,2,7,2,3,2,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1.75
0,1200,4,1574,4,62,3,1,25174,4,14,2,1,9,3,2,5,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2.25
0,1108,4,1576,3,65,3,1,16530,8,12,4,1,10,3,2,2,7,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1.25
0,479,4,1577,1,35,3,4,22061,1,13,3,0,1,4,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1.0
0,685,5,1578,3,60,2,4,23037,1,21,3,1,36,3,3,6,2,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,36.0
0,1351,4,1580,2,45,3,4,13008,9,17,2,1,9,3,2,2,2,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0
0,474,3,1581,1,89,3,4,11133,1,21,1,0,1,5,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0
0,1245,3,1582,3,80,3,2,12355,0,11,4,1,10,3,3,8,7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0
0,437,3,1583,2,90,3,2,16379,2,12,2,0,8,5,4,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,4.0
0,884,4,1585,2,73,3,3,21447,6,13,1,0,15,5,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.5
0,1370,1,1586,2,87,3,1,16213,1,18,4,0,10,3,3,9,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,10.0
0,670,4,1587,1,51,3,3,4223,3,16,3,0,10,4,3,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.3333333333333335
0,1462,3,1588,4,38,4,3,4658,2,11,1,1,11,3,3,6,7,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,5.5
0,995,1,1590,1,87,3,4,24483,1,19,4,1,6,0,4,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0
0,264,3,1591,3,59,3,3,19519,4,16,3,1,27,2,3,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,6.75
0,977,3,1592,4,45,4,3,12826,2,16,4,1,4,2,3,2,2,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,2.0
0,1302,4,1594,1,80,4,1,19711,3,13,4,1,9,3,3,2,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,3.0
0,1059,2,1595,4,93,2,4,26362,8,22,4,0,24,2,3,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,3.0
0,750,3,1596,2,46,4,3,25348,1,17,4,2,10,3,2,9,6,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,10.0
0,653,4,1597,4,92,2,3,15332,1,14,2,1,8,3,2,2,7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,8.0
0,118,2,1598,4,84,3,1,11262,1,15,3,1,5,2,3,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,5.0
0,990,3,1599,4,87,4,2,5855,5,12,3,1,8,0,3,4,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1.6
0,1349,2,1601,3,63,2,4,7713,1,18,4,1,1,5,2,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1.0
0,563,4,1602,4,56,4,1,3156,1,15,2,0,27,5,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,27.0
1,329,3,1604,3,51,3,2,7324,1,17,3,3,1,3,3,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1.0
0,457,2,1605,2,85,2,3,10293,1,14,2,0,4,2,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4.0
0,1234,5,1606,2,41,3,3,20689,2,15,3,1,32,3,3,8,12,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,16.0
0,634,4,1607,2,35,4,4,18783,3,17,4,2,6,3,3,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,2.0
0,1313,3,1608,2,31,3,4,3549,0,14,4,1,23,4,2,7,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0.0
0,241,3,1609,2,48,2,2,5348,1,12,2,1,6,3,2,4,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,6.0
0,1015,5,1611,3,50,1,1,23447,1,14,1,0,10,3,3,7,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,10.0
0,336,3,1612,1,52,2,1,24162,1,15,1,1,10,2,3,7,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,10.0
0,715,4,1613,4,54,3,1,21602,7,13,4,0,10,3,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.4285714285714286
0,559,4,1614,3,76,3,3,12421,9,12,2,2,7,2,3,2,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0.7777777777777778
0,426,4,1615,3,42,4,4,17000,1,13,1,1,9,3,3,7,7,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,9.0
0,722,4,1617,3,84,3,1,22102,1,14,4,1,10,3,2,6,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,10.0
0,1387,5,1618,2,76,3,1,3835,2,13,4,3,10,3,3,7,7,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,5.0
0,1302,3,1619,4,67,2,1,16290,1,11,1,2,7,3,3,7,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,7.0
0,819,5,1621,2,48,4,1,26312,1,11,4,0,16,2,3,15,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,16.0
0,580,3,1622,2,39,1,1,20460,0,21,2,1,6,5,2,3,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
0,546,1,1623,3,97,3,4,26009,1,18,3,0,3,2,3,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,3.0
1,544,2,1624,2,70,3,4,18420,1,12,3,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0
